API Well Number,County Code,API Hole Number,Sidetrack,Completion,Well Name,Company Name,Operator Number,Well Type,Map Symbol,Well Status ,Status Date,Permit Application Date,Permit Issued Date,Date Spudded,Date of Total Depth,Date Well Completed,Date Well Plugged,Date Well Confidentiality Ends,Confidentiality Code,Town,Quad,Quad Section,Producing Field,Producing Formation,Financial Security,Slant,County,Region,State Lease,"Proposed Depth, ft",Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,"True Vertical Depth, ft","Measured Depth, ft","Kickoff, ft","Drilled Depth, ft","Elevation, ft",Original Well Type,Permit Fee,Objective Formation,Depth Fee,Spacing,Spacing Acres,Integration,Hearing Date,Date Last Modified,DEC Database Link,Location 1
31013243390000,13,24339,0,0,Swanson 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-14T00:00:00,2005-12-01T00:00:00,2006-03-02T00:00:00,2006-06-05T00:00:00,2006-06-21T00:00:00,,2006-09-02T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2775.0,-79.093208,42.473772,-79.093208,42.473772,2750.0,2750.0,0.0,2750.0,1160.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-01-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243390000'},"{'longitude': '-79.093208', 'needs_recoding': False, 'latitude': '42.473772'}"
31013243400000,13,24340,0,0,Swanson 2     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-14T00:00:00,2005-12-01T00:00:00,2006-03-03T00:00:00,2006-06-08T00:00:00,2006-06-23T00:00:00,,2006-09-03T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2795.0,-79.093208,42.473772,-79.093208,42.473772,2765.0,2765.0,0.0,2765.0,1160.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-01-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243400000'},"{'longitude': '-79.093208', 'needs_recoding': False, 'latitude': '42.473772'}"
31013243460000,13,24346,0,0,Ruggiero 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-30T00:00:00,2005-12-30T00:00:00,2006-01-24T00:00:00,2006-01-28T00:00:00,2006-02-10T00:00:00,,2006-07-24T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2758.0,-79.102525,42.479906,-79.102525,42.479906,2748.0,2748.0,0.0,2748.0,1154.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2017-04-06T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243460000'},"{'longitude': '-79.102525', 'needs_recoding': False, 'latitude': '42.479906'}"
31013243470000,13,24347,0,0,Ruggieo 2     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-30T00:00:00,2006-01-17T00:00:00,2006-03-03T00:00:00,2006-06-22T00:00:00,2006-08-04T00:00:00,,2006-09-03T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2732.0,-79.090539,42.480625,-79.090539,42.480625,2730.0,2730.0,0.0,2730.0,1130.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-01-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243470000'},"{'longitude': '-79.090539', 'needs_recoding': False, 'latitude': '42.480625'}"
31013243480000,13,24348,0,0,Drzmala 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-30T00:00:00,2005-12-22T00:00:00,2006-02-28T00:00:00,2006-03-07T00:00:00,2006-03-22T00:00:00,,2006-08-28T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2670.0,-79.10779999999998,42.4869,-79.10779999999998,42.4869,2675.0,2675.0,0.0,2675.0,1087.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243480000'},"{'longitude': '-79.1078', 'needs_recoding': False, 'latitude': '42.4869'}"
31013243490000,13,24349,0,0,Parker 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-30T00:00:00,2005-12-19T00:00:00,2006-01-30T00:00:00,2006-02-03T00:00:00,2006-02-17T00:00:00,,2006-07-30T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2755.0,-79.10963099999998,42.481806,-79.10963099999998,42.481806,2730.0,2730.0,0.0,2730.0,1155.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2017-04-06T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243490000'},"{'longitude': '-79.109631', 'needs_recoding': False, 'latitude': '42.481806'}"
31013243500000,13,24350,0,0,Hartloff 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-11-30T00:00:00,2006-01-17T00:00:00,2006-03-03T00:00:00,2006-06-14T00:00:00,2006-07-28T00:00:00,,2006-09-03T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2700.0,-79.08648599999998,42.48285,-79.08648599999998,42.48285,2690.0,2690.0,0.0,2690.0,1102.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-01-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243500000'},"{'longitude': '-79.086486', 'needs_recoding': False, 'latitude': '42.48285'}"
31013243530000,13,24353,0,0,Steiger 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-05T00:00:00,2005-12-22T00:00:00,2006-02-07T00:00:00,2006-02-14T00:00:00,2006-02-24T00:00:00,,2006-08-07T00:00:00,Released,Hanover,Farnham,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2300.0,-79.11861899999998,42.507764,-79.11861899999998,42.507764,2300.0,2300.0,0.0,2300.0,800.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243530000'},"{'longitude': '-79.118619', 'needs_recoding': False, 'latitude': '42.507764'}"
31013243540000,13,24354,0,0,Steiger 2     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-05T00:00:00,2005-12-30T00:00:00,2006-02-15T00:00:00,2006-02-21T00:00:00,2006-03-07T00:00:00,,2006-08-15T00:00:00,Released,Hanover,Farnham,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2365.0,-79.122314,42.511044,-79.122314,42.511044,2350.0,2350.0,0.0,2350.0,863.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243540000'},"{'longitude': '-79.122314', 'needs_recoding': False, 'latitude': '42.511044'}"
31013243550000,13,24355,0,0,Steiger 3     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-05T00:00:00,2006-02-09T00:00:00,2006-02-09T00:00:00,2006-02-28T00:00:00,2006-03-08T00:00:00,,2006-08-09T00:00:00,Released,Hanover,Silver Creek,I,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2352.0,-79.129711,42.507097,-79.129711,42.507097,2355.0,2355.0,0.0,2355.0,860.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243550000'},"{'longitude': '-79.129711', 'needs_recoding': False, 'latitude': '42.507097'}"
31013243560000,13,24356,0,0,Pfleuger 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-05T00:00:00,2006-02-28T00:00:00,2006-03-08T00:00:00,2006-03-16T00:00:00,2006-03-24T00:00:00,,2006-09-08T00:00:00,Released,Hanover,Farnham,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2355.0,-79.096731,42.513436,-79.096731,42.513436,2375.0,2375.0,0.0,2375.0,870.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243560000'},"{'longitude': '-79.096731', 'needs_recoding': False, 'latitude': '42.513436'}"
31013243790000,13,24379,0,0,Towne 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-21T00:00:00,2006-01-17T00:00:00,2006-03-16T00:00:00,2006-04-27T00:00:00,2006-05-05T00:00:00,,2006-09-16T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2927.0,-79.102767,42.468314,-79.102767,42.468314,2925.0,2925.0,0.0,2925.0,1292.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2012-11-28T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243790000'},"{'longitude': '-79.102767', 'needs_recoding': False, 'latitude': '42.468314'}"
31013243800001,13,24380,0,1,Waterhouse 1A     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2007-03-27T00:00:00,2007-03-27T00:00:00,2007-03-29T00:00:00,2007-11-05T00:00:00,2008-01-09T00:00:00,,2007-09-29T00:00:00,Released,Hanover,Forestville,C,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2935.0,-79.126231,42.459947,-79.126231,42.459947,2955.0,2955.0,0.0,2955.0,1305.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2008-10-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243800001'},"{'longitude': '-79.126231', 'needs_recoding': False, 'latitude': '42.459947'}"
31013243810001,13,24381,0,1,Waterhouse 2A     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2007-03-27T00:00:00,2007-03-27T00:00:00,2007-03-29T00:00:00,2007-12-18T00:00:00,2008-01-23T00:00:00,,2007-09-29T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2953.0,-79.122344,42.463675,-79.122344,42.463675,2970.0,2970.0,0.0,2970.0,1305.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2008-06-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243810001'},"{'longitude': '-79.122344', 'needs_recoding': False, 'latitude': '42.463675'}"
31013243820000,13,24382,0,0,Cross 2     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-21T00:00:00,2006-01-17T00:00:00,2006-03-17T00:00:00,2006-04-04T00:00:00,2006-04-05T00:00:00,,2006-09-17T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2549.0,-79.08725599999998,42.4949,-79.08725599999998,42.4949,2575.0,2575.0,0.0,2575.0,1015.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243820000'},"{'longitude': '-79.087256', 'needs_recoding': False, 'latitude': '42.4949'}"
31013243830000,13,24383,0,0,Cross 3     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-21T00:00:00,2006-01-17T00:00:00,2006-03-17T00:00:00,2006-04-03T00:00:00,2006-04-12T00:00:00,,2006-09-17T00:00:00,Released,Hanover,Perrysburg,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2546.0,-79.09249699999998,42.494878,-79.09249699999998,42.494878,2550.0,2550.0,0.0,2550.0,1012.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-10-23T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243830000'},"{'longitude': '-79.092497', 'needs_recoding': False, 'latitude': '42.494878'}"
31013243840000,13,24384,0,0,Anderson 2-171     ,EnerVest Operating LLC,2431,GD,GW,AC,,2005-12-22T00:00:00,2006-02-09T00:00:00,2006-07-25T00:00:00,2006-07-30T00:00:00,2006-08-10T00:00:00,,2008-07-25T00:00:00,Released,Poland,Kennedy,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,UD,4125.0,-79.09721999999998,42.12686,-79.09721999999998,42.12686,4126.0,4126.0,0.0,4126.0,1260.0,GD,1810.0,Medina,1710.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2013-02-25T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243840000'},"{'longitude': '-79.09722', 'needs_recoding': False, 'latitude': '42.12686'}"
31013243850000,13,24385,0,0,Edwards 3-470     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-01-03T00:00:00,2006-01-11T00:00:00,2006-03-31T00:00:00,2006-04-07T00:00:00,2006-04-27T00:00:00,,2008-03-31T00:00:00,Released,Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4205.0,-79.47799999999998,42.065972,-79.47799999999998,42.065972,4297.0,4297.0,0.0,4297.0,1525.0,GD,1810.0,Medina,1710.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243850000'},"{'longitude': '-79.478', 'needs_recoding': False, 'latitude': '42.065972'}"
31013243860001,13,24386,0,1,Edwards 4-471A     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-07-11T00:00:00,2006-07-11T00:00:00,2006-09-19T00:00:00,2006-09-24T00:00:00,2006-10-12T00:00:00,,2008-09-19T00:00:00,Released,Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4350.0,-79.486416,42.06425,-79.486416,42.06425,4277.0,4277.0,0.0,4277.0,1584.0,GD,1810.0,Medina,1710.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243860001'},"{'longitude': '-79.486416', 'needs_recoding': False, 'latitude': '42.06425'}"
31013243870000,13,24387,0,0,Frederick 2-482     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-01-03T00:00:00,2006-01-11T00:00:00,2006-03-04T00:00:00,2006-03-10T00:00:00,2006-03-16T00:00:00,,2008-03-04T00:00:00,Released,Kiantone,Jamestown,I,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4800.0,-79.22372199999998,42.016166,-79.22372199999998,42.016166,4800.0,4800.0,0.0,4800.0,1590.0,GD,2000.0,Medina,1900.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243870000'},"{'longitude': '-79.223722', 'needs_recoding': False, 'latitude': '42.016166'}"
31013243880000,13,24388,0,0,Walker 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-29T00:00:00,2006-01-31T00:00:00,2006-03-19T00:00:00,2007-02-28T00:00:00,2007-03-09T00:00:00,,2006-09-19T00:00:00,Released,Westfield,Westfield,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2450.0,-79.596956,42.326733,-79.596956,42.326733,2460.0,2460.0,0.0,2460.0,664.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-09-12T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243880000'},"{'longitude': '-79.596956', 'needs_recoding': False, 'latitude': '42.326733'}"
31013243890000,13,24389,0,0,Walker 2     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2005-12-29T00:00:00,2006-01-31T00:00:00,2006-03-19T00:00:00,2007-02-19T00:00:00,2007-03-02T00:00:00,,2006-09-19T00:00:00,Released,Westfield,Westfield,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2450.0,-79.601631,42.323983,-79.601631,42.323983,2360.0,2360.0,0.0,2360.0,660.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2008-02-08T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013243890000'},"{'longitude': '-79.601631', 'needs_recoding': False, 'latitude': '42.323983'}"
31013244000000,13,24400,0,0,Frankson 3-485     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-01-17T00:00:00,2006-01-30T00:00:00,2006-02-24T00:00:00,2006-03-03T00:00:00,2006-03-22T00:00:00,,2008-02-24T00:00:00,Released,Kiantone,Jamestown,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4800.0,-79.21477199999998,42.013703,-79.21477199999998,42.013703,4717.0,4717.0,0.0,4717.0,1520.0,GD,2000.0,Medina,1900.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244000000'},"{'longitude': '-79.214772', 'needs_recoding': False, 'latitude': '42.013703'}"
31013244010000,13,24401,0,0,Clark 4-484     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-01-17T00:00:00,2006-02-09T00:00:00,2006-08-01T00:00:00,2006-08-05T00:00:00,2006-08-17T00:00:00,,2008-08-01T00:00:00,Released,Kiantone,Jamestown,H,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4800.0,-79.201606,42.013414,-79.201606,42.013414,4728.0,4728.0,0.0,4728.0,1540.0,GD,2000.0,Medina,1900.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244010000'},"{'longitude': '-79.201606', 'needs_recoding': False, 'latitude': '42.013414'}"
31013244060000,13,24406,0,0,Morse 2     ,Ellington Energy Inc.,2232,GD,GW,AC,,2006-01-19T00:00:00,2006-01-31T00:00:00,2006-07-31T00:00:00,2006-09-13T00:00:00,2006-10-25T00:00:00,,2007-01-31T00:00:00,Released,Portland,Brocton,G,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2275.0,-79.49337199999998,42.383544,-79.49337199999998,42.383544,2275.0,2275.0,0.0,2275.0,650.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-02-01T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244060000'},"{'longitude': '-79.493372', 'needs_recoding': False, 'latitude': '42.383544'}"
31013244070000,13,24407,0,0,Munson 1     ,Ellington Energy Inc.,2232,GD,GW,AC,,2006-01-19T00:00:00,2006-01-31T00:00:00,2006-03-15T00:00:00,2006-10-04T00:00:00,2006-11-03T00:00:00,,2006-09-15T00:00:00,Released,Portland,Brocton,E,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2205.0,-79.420457,42.424454,-79.420457,42.424454,2225.0,2225.0,0.0,2225.0,630.0,GD,1050.0,Medina,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2006-12-28T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244070000'},"{'longitude': '-79.420457', 'needs_recoding': False, 'latitude': '42.424454'}"
31013244080000,13,24408,0,0,Morse 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2006-01-20T00:00:00,2006-02-06T00:00:00,2006-03-18T00:00:00,2007-01-04T00:00:00,2007-01-24T00:00:00,,2006-09-18T00:00:00,Released,Westfield,Westfield,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2725.0,-79.595006,42.298967,-79.595006,42.298967,2740.0,2740.0,0.0,2740.0,880.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244080000'},"{'longitude': '-79.595006', 'needs_recoding': False, 'latitude': '42.298967'}"
31013244090000,13,24409,0,0,Napper 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2006-01-20T00:00:00,2006-01-31T00:00:00,2006-03-18T00:00:00,2006-11-16T00:00:00,2007-02-09T00:00:00,,2006-09-18T00:00:00,Released,Westfield,Westfield,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2655.0,-79.59723099999998,42.302994,-79.59723099999998,42.302994,2660.0,2660.0,0.0,2660.0,810.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-08-15T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244090000'},"{'longitude': '-79.597231', 'needs_recoding': False, 'latitude': '42.302994'}"
31013244100000,13,24410,0,0,Woodard 1     ,U. S. Energy Development Corporation,708,GD,GW,AC,,2006-01-20T00:00:00,2006-01-31T00:00:00,2006-03-19T00:00:00,2006-12-22T00:00:00,2007-01-12T00:00:00,,2006-09-19T00:00:00,Released,Westfield,Westfield,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2805.0,-79.597094,42.294692,-79.597094,42.294692,2805.0,2805.0,0.0,2805.0,930.0,GD,1240.0,Medina,1140.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2007-08-15T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244100000'},"{'longitude': '-79.597094', 'needs_recoding': False, 'latitude': '42.294692'}"
31013244130000,13,24413,0,0,Rensma 1-476     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-02-06T00:00:00,2006-02-13T00:00:00,2006-03-24T00:00:00,2006-03-29T00:00:00,2006-04-06T00:00:00,,2008-03-24T00:00:00,Released,Poland,Ivory,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4505.0,-79.114924,42.116161,-79.114924,42.116161,4547.0,4547.0,0.0,4547.0,1560.0,GD,2000.0,Medina,1900.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244130000'},"{'longitude': '-79.114924', 'needs_recoding': False, 'latitude': '42.116161'}"
31013244140000,13,24414,0,0,Button 2-472     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-02-06T00:00:00,2006-02-15T00:00:00,2006-04-12T00:00:00,2006-04-16T00:00:00,2006-04-27T00:00:00,,2008-04-12T00:00:00,Released,Harmony,Panama,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4300.0,-79.469448,42.05023,-79.469448,42.05023,4298.0,4298.0,0.0,4298.0,1520.0,GD,1810.0,Medina,1710.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244140000'},"{'longitude': '-79.469448', 'needs_recoding': False, 'latitude': '42.05023'}"
31013244150000,13,24415,0,0,Marsh 4-007     ,PPP Future Development Inc.,2740,GD,GW,AC,,2006-02-09T00:00:00,2006-02-13T00:00:00,2006-03-12T00:00:00,2006-03-16T00:00:00,2006-03-30T00:00:00,,2008-03-12T00:00:00,Released,Poland,Ivory,A,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,4530.0,-79.117733,42.102327,-79.117733,42.102327,4667.0,4667.0,0.0,4667.0,1590.0,GD,2000.0,Medina,1900.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,2018-07-20T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013244150000'},"{'longitude': '-79.117733', 'needs_recoding': False, 'latitude': '42.102327'}"
